(190, 699422796)
(581, 216386484)
(328, 1299143492)
(75, 40048256)
(719, 1429147540)
(466, 1350984484)
(213, 886389431)
(604, 107970955)
(351, 1138583464)
(98, 224309149)
(742, 361335080)
(489, 695065773)
(236, 1062784956)
(627, 196835215)
(374, 2156406292)
(121, 337762185)
(513, 967915753)
(260, 1034601212)
(7, 1726009966)
(651, 175010021)
(398, 1305046782)
(145, 135379930)
(536, 743493331)
(283, 1059897527)
(30, 327178327)
(674, 196073088)
(421, 928420311)
(168, 283845622)
(559, 761103747)
(306, 1382265351)
(53, 219776157)
(697, 293921502)
(444, 1544091960)
(191, 803523183)
(582, 369819111)
(329, 1415352802)
(76, 100158430)
(720, 314846935)
(467, 948420668)
(214, 491504787)
(605, 1147756913)
(352, 921873684)
(99, 81658007)
(743, 270859930)
(490, 983615626)
(237, 598264119)
(628, 492391474)
(375, 816791092)
(122, 182685903)
(514, 1254955878)
(261, 807292946)
(8, 1259930771)
(652, 175676984)
(399, 1058876829)
(146, 143005662)
(537, 724281167)
(284, 1390961512)
(31, 1386189465)
(675, 115760558)
(422, 1305391160)
(169, 171907274)
(560, 618003956)
(307, 763944279)
(54, 315077065)
(698, 237423200)
(445, 1131683274)
(192, 1212102237)
(583, 1402661884)
(330, 1735295283)
(77, 141978221)
(721, 251657758)
(468, 802361339)
(215, 1011604563)
(606, 1226468633)
(353, 1485191341)
(100, 141832390)
(491, 909852628)
(238, 413206135)
(629, 210353038)
(376, 1397391151)
(123, 175968486)
(515, 1309610305)
(262, 325076269)
(9, 1076538967)
(653, 297317020)
(400, 1183977000)
(147, 85203426)
(538, 940518791)
(285, 591503729)
(32, 1273573814)
(676, 146095643)
(423, 1260505024)
(170, 198335151)
(561, 778371134)
(308, 740246480)
(55, 876658830)
(699, 192748753)
(446, 1168364686)
(193, 363013748)
(584, 1148899986)
(331, 1283704868)
(78, 315437131)
(722, 248188758)
(469, 1287668482)
(216, 152038405)
(607, 1353421843)
(354, 1674920476)
(101, 275402747)
(492, 784593912)
(239, 704790028)
(630, 452995594)
(377, 1093892143)
(124, 153626249)
(516, 694457776)
(263, 653041308)
(10, 982887201)
(654, 355608061)
(401, 1406105751)
(148, 87263404)
(539, 1075004465)
(286, 242777706)
(33, 958366761)
(677, 301581788)
(424, 1166093343)
(171, 62496143)
(562, 782073283)
(309, 836067611)
(56, 1158390655)
(700, 159502246)
(447, 1368324431)
(194, 320716862)
(585, 900456144)
(332, 620239938)
(79, 1662892247)
(723, 98227892)
(470, 1173428336)
(217, 323428472)
(608, 1296359824)
(355, 996155610)
(102, 595521701)
(493, 919799425)
(240, 474132832)
(631, 1355700186)
(378, 1484209550)
(125, 274318663)
(517, 485364526)
(264, 327593412)
(11, 1013066203)
(655, 1919841226)
(402, 718959261)
(149, 149498249)
(540, 753542923)
(287, 1393212793)
(34, 789651493)
(678, 411467548)
(425, 1016505578)
(172, 178224790)
(563, 663690904)
(310, 500845035)
(57, 717026381)
(701, 206896504)
(448, 1517947797)
(195, 198805298)
(586, 1170547981)
(333, 1149479228)
(80, 1300098142)
(724, 510800247)
(471, 985397773)
(218, 176353233)
(609, 781169234)
(356, 1175799414)
(103, 2015295410)
(494, 1410066870)
(241, 147539224)
(632, 1146988080)
(379, 901977379)
(126, 457682134)
(518, 303025053)
(265, 220523708)
(12, 944608943)
(656, 1212246798)
(403, 972300500)
(150, 376006058)
(541, 1039965228)
(288, 284327928)
(35, 1753861137)
(679, 1372798805)
(426, 805804215)
(173, 263873339)
(564, 491713258)
(311, 791640924)
(58, 707562948)
(702, 239675765)
(449, 862080154)
(196, 154867496)
(587, 1140130856)
(334, 786074567)
(81, 1030312646)
(725, 175749560)
(472, 1033852918)
(219, 129125315)
(610, 749399936)
(357, 973897467)
(104, 926869790)
(495, 961883101)
(242, 104026193)
(633, 1235892062)
(380, 1536209236)
(127, 1605806105)
(128, 1375380726)
(519, 109544572)
(266, 215430692)
(13, 1349109282)
(657, 1009738719)
(404, 771372390)
(151, 1695088215)
(542, 1212378714)
(289, 671149052)
(36, 834118844)
(680, 938924894)
(427, 1265824487)
(174, 254168649)
(565, 1135450481)
(312, 159065893)
(59, 672567712)
(703, 728845544)
(450, 1539768892)
(197, 180695308)
(588, 822478665)
(335, 756522732)
(82, 1204340501)
(726, 242993266)
(473, 1169906878)
(220, 85293843)
(611, 1366922440)
(358, 644582215)
(105, 998464229)
(496, 678030214)
(243, 53228953)
(634, 1353219368)
(381, 998788294)
(129, 1195918693)
(520, 564605097)
(267, 926130241)
(14, 1546149873)
(658, 1357419477)
(405, 1115849011)
(152, 1844564607)
(543, 948832291)
(290, 191304908)
(37, 1410251441)
(681, 1199802286)
(428, 572376878)
(175, 2046963535)
(566, 875959526)
(313, 100154610)
(60, 1317122770)
(704, 714269152)
(451, 1261257676)
(198, 153279890)
(589, 1177038953)
(336, 338192468)
(83, 725490992)
(727, 961775551)
(474, 970045585)
(221, 209853396)
(612, 1160429018)
(359, 1620768742)
(106, 1054421115)
(497, 900309177)
(244, 276106129)
(635, 1071335544)
(382, 663236781)
(130, 1032758429)
(521, 570800350)
(268, 148179158)
(15, 1391722587)
(659, 1211190636)
(406, 1149133501)
(153, 791107949)
(544, 700004210)
(291, 207512811)
(38, 905326169)
(682, 1229141098)
(429, 973957310)
(176, 1160752432)
(567, 604401686)
(314, 79507881)
(61, 1094492584)
(705, 877730198)
(452, 737278193)
(199, 1491524112)
(590, 1233406897)
(337, 1143605419)
(84, 1111817804)
(728, 788443971)
(475, 1080814386)
(222, 650527321)
(613, 1032133602)
(360, 229523789)
(107, 884543637)
(498, 1459017621)
(245, 234269480)
(636, 895842802)
(383, 1954760385)
(384, 569690490)
(131, 1325026424)
(522, 956027025)
(269, 147663275)
(16, 1139253329)
(660, 932321539)
(407, 955107962)
(154, 1002686201)
(545, 1134497284)
(292, 115010111)
(39, 1248621698)
(683, 1140384892)
(430, 786306195)
(177, 1070366139)
(568, 1096515640)
(315, 94425879)
(62, 1064493103)
(706, 1032032856)
(453, 1320082258)
(200, 879519738)
(591, 742449256)
(338, 330377212)
(85, 1396247615)
(729, 1366985797)
(476, 1082973296)
(223, 943982198)
(614, 1084318365)
(361, 370312188)
(108, 1137565041)
(499, 1045933929)
(246, 322088700)
(637, 1027608539)
(385, 327379630)
(132, 1254373951)
(523, 735170787)
(270, 413258514)
(17, 1188717644)
(661, 1591170500)
(408, 1405128949)
(155, 963937179)
(546, 998127205)
(293, 442029895)
(40, 1112970448)
(684, 1057887296)
(431, 652429159)
(178, 816321454)
(569, 627383628)
(316, 95540184)
(63, 1066230794)
(707, 1319295108)
(454, 559572762)
(201, 874950050)
(592, 1121836689)
(339, 272874509)
(86, 1250271219)
(730, 1141353218)
(477, 490499469)
(224, 958431189)
(615, 847905988)
(362, 67865203)
(109, 799923854)
(500, 705023064)
(247, 1995842725)
(638, 1585175187)
(386, 1259679364)
(133, 1179974929)
(524, 921065114)
(271, 1862423932)
(18, 1640131082)
(662, 1767113753)
(409, 80957815)
(156, 1051222520)
(547, 695618216)
(294, 382031238)
(41, 900178034)
(685, 1295293827)
(432, 1025918079)
(179, 1106723917)
(570, 1263057080)
(317, 456031995)
(64, 1188511054)
(708, 856398432)
(455, 936042654)
(202, 894505914)
(593, 1168433048)
(340, 275244627)
(87, 748204732)
(731, 989341187)
(478, 380776584)
(225, 1302504993)
(616, 961369402)
(363, 126671520)
(110, 1160206213)
(501, 438888833)
(248, 1303655121)
(639, 1000600241)
(640, 801875577)
(387, 173485996)
(134, 1290636937)
(525, 813932733)
(272, 1042615174)
(19, 1690092837)
(663, 1018559672)
(410, 37199298)
(157, 1692016831)
(548, 811641053)
(295, 1764572968)
(42, 861416687)
(686, 1233269959)
(433, 93210160)
(180, 1319866764)
(571, 1224012786)
(318, 719817535)
(65, 1316578087)
(709, 886513020)
(456, 369058190)
(203, 940487510)
(594, 1648234895)
(341, 200439939)
(88, 1605842273)
(732, 1389810577)
(479, 863442726)
(226, 639949861)
(617, 1640589141)
(364, 136235369)
(111, 956253571)
(502, 351243514)
(249, 929616627)
(641, 1827918134)
(388, 284200417)
(135, 1145058568)
(526, 413402350)
(273, 927531719)
(20, 830108385)
(664, 1407761690)
(411, 74249300)
(158, 1708075440)
(549, 997804138)
(296, 1254269077)
(43, 916605729)
(687, 612233597)
(434, 154994914)
(181, 902593322)
(572, 600515310)
(319, 2057682748)
(66, 925819552)
(710, 1071444155)
(457, 791277958)
(204, 932445043)
(595, 1735180492)
(342, 516794285)
(89, 1200929095)
(733, 1248655930)
(480, 233575674)
(227, 1450137938)
(618, 875111750)
(365, 232448861)
(112, 1005286279)
(503, 835820363)
(250, 1062397918)
(642, 1455546722)
(389, 1033468898)
(136, 1116955350)
(527, 1085294692)
(274, 1664998969)
(21, 722377781)
(665, 968332690)
(412, 315370166)
(159, 1006457974)
(550, 545735599)
(297, 1124884083)
(44, 930533945)
(688, 754095522)
(435, 359496624)
(182, 1224847506)
(573, 828333890)
(320, 1248699415)
(67, 896086279)
(711, 934330509)
(458, 149073515)
(205, 1973323837)
(596, 740124447)
(343, 1849255413)
(90, 1108325456)
(734, 832995348)
(481, 231690553)
(228, 612497420)
(619, 1030734968)
(366, 286929433)
(113, 1364756424)
(504, 209546350)
(251, 883999463)
(643, 1113803930)
(390, 635165722)
(137, 2196937797)
(528, 497287732)
(275, 768980519)
(22, 359039181)
(666, 1414126472)
(413, 245659885)
(160, 1252329391)
(551, 684176279)
(298, 953416298)
(45, 1061740754)
(689, 1085403218)
(436, 130401674)
(183, 1496483815)
(574, 694895845)
(321, 1417597682)
(68, 1042039905)
(712, 1450594906)
(459, 83970497)
(206, 947882084)
(597, 899215281)
(344, 1094209406)
(91, 1244178509)
(735, 720000645)
(482, 65155930)
(229, 1336577096)
(620, 1798575759)
(367, 1511113051)
(114, 1096274080)
(505, 201917521)
(252, 935120867)
