(521, 831686262)
(268, 150777634)
(15, 25250069)
(659, 669461262)
(406, 500464989)
(153, 180722297)
(544, 686086626)
(291, 176311666)
(38, 47564580)
(682, 884511542)
(429, 521035413)
(176, 245228784)
(567, 751813943)
(314, 186803681)
(61, 81915234)
(705, 1163197716)
(452, 653233077)
(199, 314411582)
(590, 727040461)
(337, 188305437)
(84, 81203473)
(728, 1046445485)
(475, 674446785)
(222, 173037121)
(613, 700127368)
(360, 277693116)
(107, 110264482)
(498, 784248725)
(245, 172331080)
(636, 582047001)
(383, 505079990)
(384, 383451519)
(131, 151454595)
(522, 889676437)
(269, 193094330)
(16, 25213233)
(660, 644344650)
(407, 524950825)
(154, 193540177)
(545, 842483769)
(292, 161125033)
(39, 55057116)
(683, 735701405)
(430, 547056908)
(177, 225563081)
(568, 804320263)
(315, 191942870)
(62, 85043969)
(706, 1030041892)
(453, 600832744)
(200, 278617408)
(591, 728247600)
(338, 196183276)
(85, 100924133)
(729, 1032102247)
(476, 636452142)
(223, 307997994)
(614, 683604591)
(361, 240749864)
(108, 118750795)
(499, 767804266)
(246, 250301334)
(637, 699973060)
(385, 351049048)
(132, 141183997)
(523, 897074498)
(270, 323335035)
(17, 25663641)
(661, 754889854)
(408, 266138866)
(155, 187541915)
(546, 757420469)
(293, 221915039)
(40, 55988678)
(684, 694911469)
(431, 552811273)
(178, 205614812)
(569, 881563853)
(316, 173209220)
(63, 68098105)
(707, 1023893858)
(454, 559559733)
(201, 280017201)
(592, 752987187)
(339, 215090068)
(86, 87493243)
(730, 1093999698)
(477, 653179593)
(224, 261885937)
(615, 702418697)
(362, 189214992)
(109, 123775444)
(500, 738696702)
(247, 390992988)
(638, 809088124)
(386, 232370785)
(133, 136485046)
(524, 721272856)
(271, 479698548)
(18, 29302790)
(662, 856149933)
(409, 237361230)
(156, 170151918)
(547, 743097980)
(294, 291574748)
(41, 57648252)
(685, 799572453)
(432, 322278519)
(179, 205476630)
(570, 870847396)
(317, 192034908)
(64, 92438642)
(708, 1193663962)
(455, 613081608)
(202, 312747597)
(593, 1064034656)
(340, 198555180)
(87, 92620566)
(731, 1066536062)
(478, 515038571)
(225, 334452190)
(616, 810098534)
(363, 155722883)
(110, 120128871)
(501, 734797435)
(248, 344404506)
(639, 752809617)
(640, 837007318)
(387, 260862686)
(134, 165090452)
(525, 658346716)
(272, 348218727)
(19, 29272286)
(663, 718977310)
(410, 212798271)
(157, 167244844)
(548, 791809690)
(295, 515740658)
(42, 61014052)
(686, 763650420)
(433, 227853819)
(180, 193638380)
(571, 870250537)
(318, 319962440)
(65, 82030558)
(709, 970645482)
(456, 369745280)
(203, 276947774)
(594, 993091182)
(341, 260661369)
(88, 92103130)
(732, 925614358)
(479, 636740151)
(226, 313956439)
(617, 929249972)
(364, 179773275)
(111, 185870726)
(502, 566145573)
(249, 308976739)
(641, 1050813061)
(388, 230760094)
(135, 130720984)
(526, 574303667)
(273, 319993950)
(20, 28873161)
(664, 796611023)
(411, 237051955)
(158, 189435156)
(549, 629095358)
(296, 395992527)
(43, 58760370)
(687, 831616175)
(434, 226825567)
(181, 192760377)
(572, 818197830)
(319, 531229291)
(66, 93336546)
(710, 1010352313)
(457, 306313181)
(204, 295946877)
(595, 996815523)
(342, 387168185)
(89, 130529740)
(733, 1013974829)
(480, 321735411)
(227, 277658366)
(618, 1022049627)
(365, 223706969)
(112, 159246177)
(503, 650509414)
(250, 283155918)
(642, 969150789)
(389, 259422655)
(136, 158244124)
(527, 761260838)
(274, 329073499)
(21, 31159556)
(665, 958333547)
(412, 276224036)
(159, 166531166)
(550, 612369205)
(297, 400548182)
(44, 61069485)
(688, 934432538)
(435, 213232670)
(182, 214849492)
(573, 809324540)
(320, 424596610)
(67, 94982385)
(711, 1137237515)
(458, 280621489)
(205, 233043753)
(596, 972730260)
(343, 609461941)
(90, 151491670)
(734, 1010079910)
(481, 303334922)
(228, 306033965)
(619, 994647491)
(366, 291572387)
(113, 174412563)
(504, 384999471)
(251, 263475719)
(643, 1033177029)
(390, 306483176)
(137, 203431988)
(528, 445187510)
(275, 313390958)
(22, 27210840)
(666, 1110908486)
(413, 269466509)
(160, 213237405)
(551, 760154580)
(298, 337417789)
(45, 62593052)
(689, 1010266982)
(436, 218429153)
(183, 193523809)
(574, 765222138)
(321, 383062902)
(68, 92974229)
(712, 1018308960)
(459, 296098469)
(206, 247517888)
(597, 808782394)
(344, 463806966)
(91, 119917315)
(735, 1104145531)
(482, 270976320)
(229, 299901795)
(620, 873437198)
(367, 510525181)
(114, 163638193)
(505, 272939671)
(252, 248123596)
